IdVenta,SKU,Documento_Identidad,FechaVenta,Departamento,Provincia,Distrito,Zona_Logistica,Nombre_Sucursal,Nombre_Promo,Descripcion,Cantidad,Monto_Bruto,Monto_Descuento,Es_Evento
29349,SSD-1TB-01,09876543,2023-06-01,Lima,Lima,Miraflores,Lima,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Tarjeta Debito,7,2240,336.0,1
29350,KEY-HYP-ALL,45321678,2024-05-17,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Efectivo,5,1950,195.0,1
29351,MOU-LOG-G5,76543210,2023-12-13,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Credito,9,2520,0.0,0
29352,SSD-1TB-01,76543210,2025-08-26,Puno,Puno,Puno,Sur,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Efectivo,3,960,96.0,1
29353,AUD-SNY-WH,73418529,2025-07-25,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Efectivo,9,8550,0.0,0
29354,KEY-HYP-ALL,73418529,2023-05-30,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Efectivo,6,2340,0.0,0
29355,SSD-1TB-01,49586712,2025-03-30,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,6,1920,384.0,1
29356,SSD-2TB-02,76543210,2023-06-06,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Efectivo,2,1360,0.0,0
29357,LAP-OFF-02,70615243,2024-03-28,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Tarjeta Debito,4,10000,0.0,0
29358,RAM-16G-01,71234567,2025-05-10,La Libertad,Trujillo,Victor Larco Herrera,Norte,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Debito,8,1680,252.0,1
29359,KEY-HYP-ALL,70615243,2025-07-21,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Efectivo,5,1950,195.0,1
29360,SSD-2TB-02,49586712,2025-09-16,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Plin,2,1360,136.0,1
29361,LAP-OFF-02,76543210,2025-10-12,Ica,Ica,Parcona,Centro,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Yape,4,10000,1000.0,1
29362,MOU-LOG-G5,10293847,2024-10-19,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,1,280,28.0,1
29363,LAP-OFF-02,76543210,2023-11-02,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,3,7500,750.0,1
29364,LAP-GMR-01,10293847,2025-11-03,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,7,29400,2940.0,1
29365,GPU-RTX-40,09876543,2023-04-07,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Yape,2,3700,370.0,1
29366,KEY-HYP-ALL,41253698,2023-08-04,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Efectivo,10,3900,390.0,1
29367,MNT-GMR-27,70615243,2023-07-01,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Plin,8,7600,1520.0,1
29368,GPU-RTX-40,44332211,2024-04-23,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Campana Back to School,Efectivo,7,12950,1295.0,1
29369,SSD-2TB-02,73418529,2024-05-28,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,5,3400,510.0,1
29370,MOU-LOG-G5,71234567,2024-08-12,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Sin Promocion / Precio Regular,Tarjeta Credito,1,280,0.0,0
29371,MNT-GMR-27,45321678,2025-03-15,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Yape,10,9500,1900.0,1
29372,MNT-GMR-27,41253698,2025-10-21,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Campana Cyber Wow Mayo,Efectivo,9,8550,1282.5,1
29373,KEY-HYP-ALL,55667788,2024-12-08,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Yape,1,390,0.0,0
29374,MOU-LOG-G5,49586712,2024-04-15,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,4,1120,168.0,1
29375,RAM-16G-01,73418529,2025-08-20,Puno,Puno,Puno,Sur,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Debito,3,630,63.0,1
29376,AUD-SNY-WH,73418529,2023-03-07,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,2,1900,380.0,1
29377,MNT-GMR-27,76543210,2024-08-21,Puno,Puno,Puno,Sur,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Efectivo,6,5700,570.0,1
29378,SSD-1TB-01,10293847,2023-02-21,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Efectivo,10,3200,480.0,1
29379,RAM-16G-01,41253698,2023-02-02,Cusco,Cusco,Wanchaq,Sur,Plataforma Web Nacional,Descuento Black Friday,Efectivo,6,1260,252.0,1
29380,SSD-1TB-01,10293847,2023-06-27,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Debito,2,640,0.0,0
29381,GPU-RTX-40,41253698,2023-12-05,Lima,Lima,Ate,Lima,Plataforma Web Nacional,Descuento Black Friday,Plin,3,5550,1110.0,1
29382,AUD-SNY-WH,55667788,2024-06-25,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Yape,8,7600,760.0,1
29383,LAP-OFF-02,49586712,2023-04-19,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Debito,3,7500,1500.0,1
29384,LAP-GMR-01,73418529,2023-12-22,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Campana Back to School,Efectivo,4,16800,1680.0,1
29385,LAP-MAC-03,41253698,2023-12-23,Puno,Puno,Puno,Sur,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,7,35700,3570.0,1
29386,AUD-SNY-WH,09876543,2023-09-30,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Tarjeta Debito,10,9500,950.0,1
29387,AUD-SNY-WH,55667788,2025-01-28,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Credito,4,3800,380.0,1
29388,LAP-MAC-03,71234567,2025-08-03,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Plin,5,25500,2550.0,1
29389,KEY-HYP-ALL,73418529,2023-05-14,Puno,Puno,Puno,Sur,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Yape,6,2340,234.0,1
29390,MNT-GMR-27,71234567,2025-08-30,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Yape,5,4750,712.5,1
29391,AUD-SNY-WH,73418529,2023-08-22,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Debito,1,950,142.5,1
29392,MNT-GMR-27,55667788,2025-05-06,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,7,6650,997.5,1
29393,MNT-GMR-27,09876543,2025-03-23,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Plin,9,8550,1710.0,1
29394,GPU-RTX-40,76543210,2025-01-14,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Yape,5,9250,1387.5,1
29395,AUD-SNY-WH,10293847,2024-02-17,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Descuento Black Friday,Yape,2,1900,380.0,1
29396,RAM-16G-01,44332211,2024-02-21,Puno,Puno,Puno,Sur,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Yape,7,1470,0.0,0
29397,SSD-1TB-01,09876543,2025-04-04,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Credito,9,2880,576.0,1
29398,GPU-RTX-40,76543210,2025-08-03,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Plin,2,3700,555.0,1
29399,MNT-GMR-27,55667788,2023-02-27,Lima,Lima,Ate,Lima,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Tarjeta Credito,4,3800,380.0,1
29400,KEY-HYP-ALL,10293847,2023-03-15,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Efectivo,6,2340,468.0,1
29401,SSD-1TB-01,44332211,2024-05-07,Puno,Puno,Puno,Sur,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Tarjeta Credito,6,1920,288.0,1
29402,SSD-2TB-02,49586712,2025-11-12,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Credito,2,1360,136.0,1
29403,AUD-SNY-WH,76543210,2024-10-20,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Yape,8,7600,0.0,0
29404,KEY-HYP-ALL,76543210,2025-07-07,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Plin,8,3120,468.0,1
29405,LAP-OFF-02,10293847,2023-03-20,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Tarjeta Credito,5,12500,1250.0,1
29406,LAP-OFF-02,10293847,2024-12-05,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,1,2500,250.0,1
29407,LAP-OFF-02,41253698,2024-10-25,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Tarjeta Debito,10,25000,5000.0,1
29408,SSD-1TB-01,70615243,2025-04-30,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Efectivo,3,960,96.0,1
29409,AUD-SNY-WH,49586712,2023-05-23,Cajamarca,Cajamarca,Cajamarca,Centro,Plataforma Web Nacional,Campana Back to School,Efectivo,2,1900,190.0,1
29410,AUD-SNY-WH,70615243,2023-08-30,Piura,Piura,Castilla,Norte,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Tarjeta Debito,1,950,142.5,1
29411,MNT-GMR-27,44332211,2024-08-04,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Campana Back to School,Yape,2,1900,190.0,1
29412,SSD-2TB-02,10293847,2024-04-04,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Debito,10,6800,680.0,1
29413,LAP-MAC-03,45321678,2024-01-19,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Efectivo,7,35700,5355.0,1
29414,AUD-SNY-WH,44332211,2023-08-31,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Plin,8,7600,1140.0,1
29415,SSD-1TB-01,09876543,2023-06-06,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Plin,10,3200,0.0,0
29416,MOU-LOG-G5,49586712,2025-06-23,Lima,Lima,Miraflores,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Plin,10,2800,560.0,1
29417,MOU-LOG-G5,44332211,2025-01-20,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Cupon Gamer Extremo,Yape,1,280,28.0,1
29418,LAP-MAC-03,41253698,2023-11-26,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,3,15300,3060.0,1
29419,MOU-LOG-G5,41253698,2025-01-29,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Efectivo,1,280,56.0,1
29420,SSD-1TB-01,09876543,2024-08-26,Puno,Puno,Puno,Sur,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Efectivo,10,3200,0.0,0
29421,MNT-GMR-27,73418529,2023-10-09,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Debito,6,5700,0.0,0
29422,GPU-RTX-40,71234567,2023-03-08,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,2,3700,370.0,1
29423,GPU-RTX-40,70615243,2025-05-07,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Debito,5,9250,1850.0,1
29424,SSD-2TB-02,45321678,2025-10-20,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Debito,10,6800,1360.0,1
29425,MOU-LOG-G5,09876543,2025-01-16,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Yape,1,280,42.0,1
29426,LAP-OFF-02,55667788,2024-08-20,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Plin,3,7500,750.0,1
29427,SSD-1TB-01,55667788,2023-11-06,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Yape,5,1600,160.0,1
29428,LAP-OFF-02,76543210,2023-05-18,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,8,20000,2000.0,1
29429,SSD-2TB-02,49586712,2025-07-13,Ica,Ica,Parcona,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Credito,6,4080,612.0,1
29430,LAP-GMR-01,70615243,2025-12-17,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Yape,6,25200,2520.0,1
29431,MNT-GMR-27,71234567,2025-04-24,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Yape,2,1900,190.0,1
29432,SSD-2TB-02,10293847,2023-06-12,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Debito,10,6800,0.0,0
29433,SSD-2TB-02,73418529,2025-02-12,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,7,4760,476.0,1
29434,MNT-GMR-27,73418529,2023-01-20,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Credito,7,6650,1330.0,1
29435,MNT-GMR-27,55667788,2024-01-24,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Plin,4,3800,760.0,1
29436,SSD-2TB-02,09876543,2023-11-08,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Debito,5,3400,510.0,1
29437,KEY-HYP-ALL,73418529,2023-07-11,Lima,Lima,San Isidro,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Yape,8,3120,0.0,0
29438,AUD-SNY-WH,55667788,2025-08-07,Ancash,Huaraz,Independencia,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,10,9500,950.0,1
29439,MOU-LOG-G5,70615243,2023-10-04,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Plin,2,560,56.0,1
29440,GPU-RTX-40,71234567,2024-05-04,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Efectivo,8,14800,0.0,0
29441,SSD-2TB-02,55667788,2023-05-29,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Yape,5,3400,340.0,1
29442,KEY-HYP-ALL,45321678,2024-12-24,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Debito,2,780,78.0,1
29443,SSD-1TB-01,55667788,2023-03-01,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Efectivo,5,1600,0.0,0
29444,GPU-RTX-40,49586712,2023-03-03,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,2,3700,370.0,1
29445,AUD-SNY-WH,09876543,2025-05-30,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Credito,7,6650,1330.0,1
29446,SSD-2TB-02,73418529,2025-12-23,Lima,Lima,Miraflores,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Plin,5,3400,340.0,1
29447,AUD-SNY-WH,09876543,2024-10-12,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Sin Promocion / Precio Regular,Plin,6,5700,0.0,0
29448,SSD-2TB-02,44332211,2023-11-07,Piura,Piura,Castilla,Norte,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Efectivo,5,3400,510.0,1
29449,RAM-16G-01,41253698,2024-04-03,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,10,2100,210.0,1
29450,LAP-MAC-03,41253698,2023-01-16,Puno,Puno,Puno,Sur,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Debito,8,40800,8160.0,1
29451,AUD-SNY-WH,49586712,2024-02-16,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Yape,5,4750,475.0,1
29452,MNT-GMR-27,73418529,2025-09-22,Ancash,Huaraz,Independencia,Centro,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Efectivo,8,7600,760.0,1
29453,LAP-MAC-03,55667788,2023-08-15,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Plin,10,51000,0.0,0
29454,GPU-RTX-40,41253698,2024-12-10,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,1,1850,277.5,1
29455,AUD-SNY-WH,76543210,2025-03-17,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Efectivo,7,6650,997.5,1
29456,RAM-16G-01,44332211,2025-01-15,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Tarjeta Debito,1,210,0.0,0
29457,LAP-OFF-02,41253698,2024-06-21,Lima,Lima,San Isidro,Lima,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Credito,5,12500,2500.0,1
29458,LAP-MAC-03,45321678,2024-02-23,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Yape,1,5100,510.0,1
29459,AUD-SNY-WH,55667788,2024-11-14,Cajamarca,Cajamarca,Cajamarca,Centro,Plataforma Web Nacional,Sin Promocion / Precio Regular,Tarjeta Credito,2,1900,0.0,0
29460,KEY-HYP-ALL,49586712,2023-06-19,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,2,780,156.0,1
29461,LAP-GMR-01,49586712,2023-12-16,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Efectivo,4,16800,0.0,0
29462,SSD-1TB-01,55667788,2024-04-18,Ancash,Huaraz,Independencia,Centro,Plataforma Web Nacional,Campana Back to School,Tarjeta Debito,5,1600,160.0,1
29463,MNT-GMR-27,44332211,2025-08-06,Cajamarca,Cajamarca,Cajamarca,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Efectivo,9,8550,855.0,1
29464,SSD-1TB-01,55667788,2025-02-02,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Efectivo,6,1920,192.0,1
29465,LAP-MAC-03,45321678,2023-09-15,Lima,Lima,Ate,Lima,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Debito,5,25500,5100.0,1
29466,KEY-HYP-ALL,09876543,2025-01-22,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Tarjeta Debito,1,390,58.5,1
29467,LAP-GMR-01,09876543,2023-01-12,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Yape,9,37800,0.0,0
29468,GPU-RTX-40,49586712,2024-11-17,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,9,16650,2497.5,1
29469,SSD-2TB-02,55667788,2025-01-01,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Credito,9,6120,612.0,1
29470,KEY-HYP-ALL,71234567,2024-10-23,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Tarjeta Debito,9,3510,351.0,1
29471,RAM-16G-01,70615243,2024-03-25,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Plin,3,630,0.0,0
29472,SSD-1TB-01,45321678,2025-07-27,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Yape,1,320,48.0,1
29473,LAP-GMR-01,70615243,2024-07-02,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,5,21000,0.0,0
29474,SSD-2TB-02,76543210,2025-08-31,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Campana Back to School,Tarjeta Debito,4,2720,272.0,1
29475,SSD-2TB-02,71234567,2025-11-17,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Sin Promocion / Precio Regular,Yape,2,1360,0.0,0
29476,LAP-GMR-01,71234567,2023-03-31,Lima,Lima,Ate,Lima,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Tarjeta Debito,10,42000,6300.0,1
29477,RAM-16G-01,76543210,2023-02-06,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Tarjeta Debito,4,840,84.0,1
29478,GPU-RTX-40,10293847,2025-11-12,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,8,14800,2220.0,1
29479,MOU-LOG-G5,10293847,2024-05-04,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,1,280,42.0,1
29480,SSD-2TB-02,49586712,2025-08-11,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Plin,3,2040,408.0,1
29481,LAP-GMR-01,55667788,2024-02-07,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,7,29400,2940.0,1
29482,AUD-SNY-WH,55667788,2025-04-25,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Plin,5,4750,475.0,1
29483,RAM-16G-01,45321678,2025-10-09,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,9,1890,189.0,1
29484,LAP-MAC-03,71234567,2024-09-24,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Campana Back to School,Tarjeta Debito,2,10200,1020.0,1
29485,MOU-LOG-G5,73418529,2025-06-06,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,2,560,56.0,1
29486,LAP-OFF-02,09876543,2024-07-15,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Debito,1,2500,500.0,1
29487,KEY-HYP-ALL,09876543,2025-03-18,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Debito,4,1560,0.0,0
29488,SSD-2TB-02,45321678,2024-05-09,Piura,Piura,Castilla,Norte,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Tarjeta Debito,9,6120,918.0,1
29489,SSD-2TB-02,70615243,2023-09-25,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Credito,1,680,136.0,1
29490,MNT-GMR-27,70615243,2025-09-06,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Debito,7,6650,665.0,1
29491,SSD-1TB-01,45321678,2024-12-22,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Tarjeta Credito,9,2880,576.0,1
29492,LAP-MAC-03,70615243,2023-12-01,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Efectivo,3,15300,3060.0,1
29493,LAP-OFF-02,45321678,2024-08-29,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,6,15000,1500.0,1
29494,GPU-RTX-40,45321678,2025-11-15,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Plin,9,16650,3330.0,1
29495,SSD-2TB-02,49586712,2024-08-18,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Tarjeta Debito,8,5440,544.0,1
29496,LAP-MAC-03,73418529,2023-06-16,Puno,Puno,Puno,Sur,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Credito,9,45900,4590.0,1
29497,SSD-1TB-01,71234567,2025-09-13,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Sin Promocion / Precio Regular,Yape,3,960,0.0,0
